linha,codigo_linha,circular,sentido,letreiro_ida,letreiro_volta,id_veiculo,acessivel,latitude,longitude,data_hora
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.530013,-46.64725849999999,2019-04-22T15:07:42.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.51950975,-46.667480250000004,2019-04-22T15:07:56.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11393,true,-23.518918375,-46.675976000000006,2019-04-22T15:11:59.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.455167,-46.7467615,2019-04-22T15:11:19.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.434177499999997,-46.7511455,2019-04-22T15:11:26.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11330,true,-23.542998500000003,-46.6376505,2019-04-22T15:11:32.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.5003245,-46.70678275,2019-04-22T15:11:39.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.4742495,-46.669781,2019-04-22T15:11:37.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.505539249999998,-46.6699715,2019-04-22T15:11:26.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.4742495,-46.669781,2019-04-22T15:11:24.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.5219538125,-46.663431812499994,2019-04-22T15:11:51.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11510,true,-23.5371285,-46.641882875,2019-04-22T15:11:20.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11516,true,-23.4805615,-46.673156,2019-04-22T15:11:41.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.474427,-46.669637,2019-04-22T15:11:50.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.4794355,-46.672649500000006,2019-04-22T15:11:59.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11518,true,-23.542929,-46.636521,2019-04-22T15:11:39.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11515,true,-23.515614499999998,-46.666878,2019-04-22T15:11:42.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.536697875,-46.642337999999995,2019-04-22T15:11:54.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.522566375,-46.6603335,2019-04-22T15:11:42.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11393,true,-23.5150645,-46.6899035,2019-04-22T15:15:47.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.445887,-46.7478845,2019-04-22T15:15:49.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.434177499999997,-46.7511455,2019-04-22T15:15:56.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11330,true,-23.542929,-46.636521,2019-04-22T15:15:18.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.51374175,-46.702937000000006,2019-04-22T15:15:24.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.4742495,-46.669781,2019-04-22T15:15:22.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.5036405,-46.672287499999996,2019-04-22T15:15:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.4742495,-46.669781,2019-04-22T15:15:55.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.51011825,-46.6659445,2019-04-22T15:15:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11510,true,-23.52424375,-46.649783,2019-04-22T15:15:59.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11516,true,-23.4742495,-46.669781,2019-04-22T15:15:26.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.47568775,-46.66944975,2019-04-22T15:15:35.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.4838035,-46.673826,2019-04-22T15:15:45.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11518,true,-23.5429035,-46.636326499999996,2019-04-22T15:15:24.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11515,true,-23.521603499999998,-46.666608,2019-04-22T15:15:27.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.543026250000004,-46.6374925,2019-04-22T15:15:40.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.52310275,-46.650748875,2019-04-22T15:15:27.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11393,true,-23.5152575,-46.695456,2019-04-22T15:17:27.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.443662250000003,-46.74344325,2019-04-22T15:19:34.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.4342775,-46.751087,2019-04-22T15:19:41.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11390,true,-23.445861,-46.7449875,2019-04-22T15:10:14.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11330,true,-23.5429035,-46.636326499999996,2019-04-22T15:19:48.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.5153795,-46.694528000000005,2019-04-22T15:19:32.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.498883499999998,-46.675175,2019-04-22T15:19:42.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.4742495,-46.669781,2019-04-22T15:19:40.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.505556,-46.669278999999996,2019-04-22T15:19:42.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11510,true,-23.5219538125,-46.663431812499994,2019-04-22T15:19:58.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.540679500000003,-46.638181124999996,2019-04-22T15:19:54.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11516,true,-23.4742495,-46.669781,2019-04-22T15:19:56.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.4823425,-46.673263500000004,2019-04-22T15:19:20.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.4742575,-46.668534125,2019-04-22T15:19:52.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.4922175,-46.67737,2019-04-22T15:19:31.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11515,true,-23.523255999999996,-46.656054499999996,2019-04-22T15:19:57.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.542823,-46.636112,2019-04-22T15:19:26.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.531673,-46.645976,2019-04-22T15:19:58.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11393,true,-23.5152575,-46.695456,2019-04-22T15:17:27.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.542398,-46.6359305,2019-04-22T15:23:44.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.439199000000002,-46.7476485,2019-04-22T15:21:50.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.4342775,-46.751087,2019-04-22T15:23:26.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11390,true,-23.449604,-46.734901,2019-04-22T15:23:58.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.519039875000004,-46.67607375,2019-04-22T15:23:41.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.49057225,-46.67567325,2019-04-22T15:23:28.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.4748585,-46.670092,2019-04-22T15:23:26.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.50497125,-46.67291575,2019-04-22T15:23:27.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11510,true,-23.509753500000002,-46.6658945,2019-04-22T15:23:35.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.539666875,-46.640035125000004,2019-04-22T15:23:40.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11516,true,-23.4742495,-46.669781,2019-04-22T15:23:42.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.4943635,-46.678106,2019-04-22T15:23:51.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.4805615,-46.673156,2019-04-22T15:23:38.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.499826,-46.67487199999999,2019-04-22T15:24:00.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11515,true,-23.52794275,-46.64819675,2019-04-22T15:23:55.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11517,true,-23.542929,-46.636521,2019-04-22T15:23:56.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.5395555,-46.640353375,2019-04-22T15:23:43.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.542398,-46.6359305,2019-04-22T15:27:20.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.439199000000002,-46.7476485,2019-04-22T15:21:50.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.434177499999997,-46.7511455,2019-04-22T15:27:57.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11390,true,-23.4487235,-46.7276205,2019-04-22T15:28:00.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.52232475,-46.661905749999995,2019-04-22T15:27:26.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.4814625,-46.6731145,2019-04-22T15:27:58.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.4748125,-46.6700675,2019-04-22T15:27:57.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.499312,-46.675140999999996,2019-04-22T15:26:26.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11510,true,-23.506068749999997,-46.668161500000004,2019-04-22T15:27:51.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.533041125,-46.644789875,2019-04-22T15:27:42.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11516,true,-23.474438499999998,-46.669928999999996,2019-04-22T15:27:27.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11517,true,-23.540716500000002,-46.6364335,2019-04-22T15:27:41.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.5009845,-46.6735695,2019-04-22T15:26:51.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.488183,-46.6758725,2019-04-22T15:27:22.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.5035025,-46.672314,2019-04-22T15:27:01.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11515,true,-23.5384825,-46.641104,2019-04-22T15:27:28.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.5428785,-46.6361965,2019-04-22T15:27:28.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11393,true,-23.481423,-46.7181285,2019-04-22T15:31:59.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.541742999999997,-46.635877,2019-04-22T15:31:49.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.434177499999997,-46.7511455,2019-04-22T15:31:42.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11390,true,-23.450768500000002,-46.721008,2019-04-22T15:31:53.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.5246375,-46.649729750000006,2019-04-22T15:31:57.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.476066,-46.671893,2019-04-22T15:31:43.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.4748125,-46.6700675,2019-04-22T15:31:42.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.4840485,-46.6739425,2019-04-22T15:31:43.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11510,true,-23.50497125,-46.67291575,2019-04-22T15:31:36.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.523026625,-46.65331412500001,2019-04-22T15:31:55.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11516,true,-23.4742495,-46.669781,2019-04-22T15:31:58.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11517,true,-23.541002,-46.63898875,2019-04-22T15:32:00.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.50622625,-46.67333725,2019-04-22T15:31:22.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.497479499999997,-46.676207500000004,2019-04-22T15:31:08.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.5069025,-46.6698065,2019-04-22T15:31:31.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11515,true,-23.5428785,-46.6361965,2019-04-22T15:31:59.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11519,true,-23.542929,-46.636521,2019-04-22T15:31:58.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11393,true,-23.471462000000002,-46.724871,2019-04-22T15:35:49.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.540870499999997,-46.638455875,2019-04-22T15:35:44.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.433892999999998,-46.751178,2019-04-22T15:35:22.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.4342775,-46.751087,2019-04-22T15:35:27.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11390,true,-23.460712,-46.7215315,2019-04-22T15:35:55.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.533476999999998,-46.644630500000005,2019-04-22T15:35:48.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.4742495,-46.669781,2019-04-22T15:35:28.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.477003500000002,-46.6725285,2019-04-22T15:35:58.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11510,true,-23.500784,-46.6736155,2019-04-22T15:35:21.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.5219538125,-46.663431812499994,2019-04-22T15:35:42.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11516,true,-23.4742495,-46.669781,2019-04-22T15:35:43.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11517,true,-23.535832,-46.642769,2019-04-22T15:35:57.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.541331,-46.635737,2019-04-22T15:35:44.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.508607499999997,-46.666182000000006,2019-04-22T15:35:52.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.506820249999997,-46.67302525,2019-04-22T15:35:38.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11512,true,-23.47549925,-46.66917325,2019-04-22T15:35:26.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.520135,-46.667555,2019-04-22T15:36:01.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11515,true,-23.5428785,-46.6361965,2019-04-22T15:35:44.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11393,true,-23.4595595,-46.719495,2019-04-22T15:39:30.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.53770375,-46.641499249999995,2019-04-22T15:39:20.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.433892999999998,-46.751178,2019-04-22T15:39:52.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.4342775,-46.751087,2019-04-22T15:39:59.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11390,true,-23.47541475,-46.724334,2019-04-22T15:40:02.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.54055575,-46.639571000000004,2019-04-22T15:39:26.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11398,true,-23.4749005,-46.670119,2019-04-22T15:39:58.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.4742495,-46.669781,2019-04-22T15:39:58.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11510,true,-23.492835999999997,-46.677679,2019-04-22T15:39:52.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.516558250000003,-46.66688275,2019-04-22T15:39:25.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11516,true,-23.4742495,-46.669781,2019-04-22T15:39:28.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11517,true,-23.5249095,-46.6494165,2019-04-22T15:39:43.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.541061499999998,-46.638730625,2019-04-22T15:39:37.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.5205635,-46.667811,2019-04-22T15:38:52.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.516475,-46.667018,2019-04-22T15:39:24.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11512,true,-23.483288,-46.673646,2019-04-22T15:39:58.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.52239625,-46.66143925,2019-04-22T15:39:47.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11515,true,-23.5429035,-46.636326499999996,2019-04-22T15:39:29.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11393,true,-23.4478725,-46.721949,2019-04-22T15:44:00.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.525294499999998,-46.649205499999994,2019-04-22T15:43:51.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.433957,-46.7512015,2019-04-22T15:43:36.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11391,true,-23.4342775,-46.751087,2019-04-22T15:43:44.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11390,true,-23.48376675,-46.716856,2019-04-22T15:43:38.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.542929,-46.636521,2019-04-22T15:43:57.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.4742495,-46.669781,2019-04-22T15:43:44.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11510,true,-23.483009250000002,-46.673553,2019-04-22T15:43:37.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.5060085,-46.6685925,2019-04-22T15:43:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11516,true,-23.4742495,-46.669781,2019-04-22T15:43:13.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11517,true,-23.523070375,-46.654976625,2019-04-22T15:43:28.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.536050000000003,-46.642613,2019-04-22T15:44:00.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.522620125,-46.6599845,2019-04-22T15:43:24.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.522620125,-46.6599845,2019-04-22T15:43:54.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.474276500000002,-46.668260875,2019-04-22T15:43:43.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11512,true,-23.4918125,-46.676711499999996,2019-04-22T15:43:42.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.52310275,-46.650748875,2019-04-22T15:43:55.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11515,true,-23.542823,-46.636112,2019-04-22T15:43:59.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11393,true,-23.450701000000002,-46.728078499999995,2019-04-22T15:47:47.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.523054875,-46.654304124999996,2019-04-22T15:47:51.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.433957,-46.7512015,2019-04-22T15:47:22.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11390,true,-23.4906435,-46.71030625,2019-04-22T15:47:52.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.542929,-46.636521,2019-04-22T15:47:43.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11391,true,-23.434562,-46.750933,2019-04-22T15:47:29.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.4742495,-46.669781,2019-04-22T15:47:29.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11510,true,-23.479031499999998,-46.673179000000005,2019-04-22T15:47:28.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11518,true,-23.50497125,-46.67291575,2019-04-22T15:46:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11516,true,-23.4742495,-46.669781,2019-04-22T15:47:43.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11515,true,-23.541742999999997,-46.635877,2019-04-22T15:47:45.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11517,true,-23.520143,-46.667383875,2019-04-22T15:47:58.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11519,true,-23.52395575,-46.649943,2019-04-22T15:47:44.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.530013,-46.64725849999999,2019-04-22T15:47:54.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.52310275,-46.650748875,2019-04-22T15:47:39.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11398,true,-23.4794355,-46.672649500000006,2019-04-22T15:47:28.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11512,true,-23.4976105,-46.676178,2019-04-22T15:47:27.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11491,true,-23.531315000000003,-46.64625,2019-04-22T15:47:19.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11393,true,-23.448725500000002,-46.7340205,2019-04-22T15:51:31.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11330,true,-23.520843499999998,-46.668077499999995,2019-04-22T15:51:28.000Z
8544,33198,false,2,CID. D'ABRIL 3ª GLEBA,PÇA. DO CORREIO,11392,true,-23.433957,-46.7512015,2019-04-22T15:51:52.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11390,true,-23.5005935,-46.7067455,2019-04-22T15:51:55.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11386,true,-23.542929,-46.636521,2019-04-22T15:51:28.000Z
8544,430,false,1,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA,11391,true,-23.438981,-46.747921000000005,2019-04-22T15:51:09.000Z
